Price,Units Ordered,Inventory Level,Discount,Holiday/Promotion,Competitor Pricing,valor_real,prediccion,probabilidad_alta_demanda,clasificacion_real,clasificacion_predicha
74.1,40,85,0,0,69.93,0,0,0.14701560223425383,Demanda normal,Demanda normal
15.8,63,104,0,1,14.22,0,0,0.17616916071896196,Demanda normal,Demanda normal
19.2,163,199,0,0,18.44,1,0,0.33696136027597884,Alta demanda,Demanda normal
49.91,142,390,15,1,54.54,0,1,0.7446103326714427,Demanda normal,Alta demanda
74.3,165,411,0,1,69.44,1,1,0.7743086276827591,Alta demanda,Alta demanda
31.2,93,324,0,1,33.99,1,1,0.6123186882631403,Alta demanda,Alta demanda
84.09,43,61,10,0,80.45,0,0,0.12232165173984176,Demanda normal,Demanda normal
50.27,31,53,20,1,48.99,0,0,0.11857946655649224,Demanda normal,Demanda normal
24.58,200,362,5,1,25.99,0,1,0.6947247684430692,Demanda normal,Alta demanda
49.9,159,487,0,1,47.74,1,1,0.8743437847818082,Alta demanda,Alta demanda
97.53,40,241,20,0,96.76,1,0,0.41964477106631215,Alta demanda,Demanda normal
46.96,56,164,15,0,43.53,1,0,0.2687588000643942,Alta demanda,Demanda normal
50.28,57,296,5,1,53.11,1,1,0.5482795618662154,Alta demanda,Alta demanda
61.86,32,186,15,0,61.41,0,0,0.30751662053129253,Demanda normal,Demanda normal
24.77,70,164,10,0,28.5,0,0,0.2698963318945907,Demanda normal,Demanda normal
69.16,147,66,0,1,73.99,0,0,0.12813412965213755,Demanda normal,Demanda normal
39.58,61,126,15,1,35.28,0,0,0.2081047282672259,Demanda normal,Demanda normal
71.16,26,356,5,1,74.55,1,1,0.6740191077006047,Alta demanda,Alta demanda
64.9,116,76,15,0,64.62,0,0,0.14043308933240908,Demanda normal,Demanda normal
87.55,198,59,0,1,88.84,0,0,0.12049395896836732,Demanda normal,Demanda normal
76.43,167,225,20,1,77.09,1,0,0.39111381078046226,Alta demanda,Demanda normal
19.99,183,197,10,1,15.8,1,0,0.33756970410291665,Alta demanda,Demanda normal
82.99,51,63,15,0,84.1,0,0,0.12495296515198562,Demanda normal,Demanda normal
72.82,177,461,0,0,76.43,1,1,0.843159551197648,Alta demanda,Alta demanda
35.21,158,370,20,1,34.28,1,1,0.7120966549118098,Alta demanda,Alta demanda
80.54,174,368,0,0,78.18,1,1,0.696371376463771,Alta demanda,Alta demanda
84.5,158,260,10,1,80.3,0,0,0.46512350851498174,Demanda normal,Demanda normal
21.69,194,187,15,0,20.36,0,0,0.3172193980502094,Demanda normal,Demanda normal
31.91,21,485,15,1,31.46,1,1,0.8744649130249667,Alta demanda,Alta demanda
30.35,116,375,5,1,27.62,1,1,0.7176440583736424,Alta demanda,Alta demanda
43.77,193,403,15,1,45.02,1,1,0.7680171047389488,Alta demanda,Alta demanda
37.01,59,382,20,0,37.88,1,1,0.7310735742178791,Alta demanda,Alta demanda
51.83,64,96,15,1,52.88,0,0,0.1653306593778329,Demanda normal,Demanda normal
21.33,21,294,10,1,24.79,0,1,0.5489527519152225,Demanda normal,Alta demanda
92.23,189,243,5,0,96.89,1,0,0.4224333833524396,Alta demanda,Demanda normal
26.69,138,130,0,0,22.1,0,0,0.21219229236310552,Demanda normal,Demanda normal
46.45,73,480,20,1,48.24,1,1,0.8694311753269496,Alta demanda,Alta demanda
65.67,59,394,5,1,67.25,1,1,0.7464022919618887,Alta demanda,Alta demanda
46.22,21,210,5,1,48.05,0,0,0.3563880887899885,Demanda normal,Demanda normal
34.16,63,238,20,1,36.58,0,0,0.4239697288650518,Demanda normal,Demanda normal
25.72,175,77,10,1,23.5,0,0,0.14502975183471145,Demanda normal,Demanda normal
52.91,167,379,10,0,48.0,0,1,0.7231324442381817,Demanda normal,Alta demanda
66.3,119,231,20,1,63.82,0,0,0.40511587314245423,Demanda normal,Demanda normal
68.11,69,480,15,1,68.75,1,1,0.867227508677835,Alta demanda,Alta demanda
78.79,141,254,15,0,79.97,1,0,0.4516523860032179,Alta demanda,Demanda normal
33.95,95,206,0,1,36.58,0,0,0.34944659357670843,Demanda normal,Demanda normal
47.18,163,408,15,1,44.79,1,1,0.7755202679845015,Alta demanda,Alta demanda
52.31,120,329,20,0,51.23,1,1,0.625290375224197,Alta demanda,Alta demanda
94.26,154,396,5,1,90.11,1,1,0.7482231899102437,Alta demanda,Alta demanda
18.08,187,470,10,1,21.06,1,1,0.860193511253978,Alta demanda,Alta demanda
24.77,124,168,0,0,23.85,1,0,0.2756952278311554,Alta demanda,Demanda normal
86.72,44,194,0,0,89.86,0,0,0.31584879857651027,Demanda normal,Demanda normal
17.36,199,162,10,0,12.64,0,0,0.26952411024813955,Demanda normal,Demanda normal
84.8,29,458,15,1,89.08,0,1,0.8404774016977261,Demanda normal,Alta demanda
40.71,141,84,15,0,36.69,0,0,0.15172584087238075,Demanda normal,Demanda normal
53.34,26,120,5,0,52.17,0,0,0.1943683010915576,Demanda normal,Demanda normal
65.34,136,307,20,1,62.13,1,1,0.577261906163607,Alta demanda,Alta demanda
85.98,88,391,5,1,90.73,1,1,0.7390354000355259,Alta demanda,Alta demanda
61.4,27,132,20,0,64.93,0,0,0.2142164383888606,Demanda normal,Demanda normal
97.77,119,177,0,1,93.64,0,0,0.28480393009426447,Demanda normal,Demanda normal
10.88,60,251,0,1,7.13,0,0,0.4508354461645939,Demanda normal,Demanda normal
69.89,170,404,10,0,73.14,1,1,0.7641625760407756,Alta demanda,Alta demanda
48.69,74,120,0,1,45.33,0,0,0.19545679393554533,Demanda normal,Demanda normal
43.66,177,424,5,1,42.76,1,1,0.7983195163554457,Alta demanda,Alta demanda
50.44,75,269,15,1,53.93,1,0,0.4902177537508717,Alta demanda,Demanda normal
75.08,38,433,15,1,77.8,0,1,0.8085450382008913,Demanda normal,Alta demanda
85.84,117,351,5,1,84.07,1,1,0.6637564663759948,Alta demanda,Alta demanda
43.84,75,356,0,0,43.39,1,1,0.6758953825263059,Alta demanda,Alta demanda
21.0,93,232,20,0,16.63,1,0,0.4120849842627938,Alta demanda,Demanda normal
65.84,73,421,20,0,67.85,1,1,0.7923799723399715,Alta demanda,Alta demanda
10.41,55,290,15,0,9.8,1,1,0.542452501006471,Alta demanda,Alta demanda
57.16,55,486,10,0,57.18,1,1,0.8726503439399387,Alta demanda,Alta demanda
91.08,195,198,20,1,94.56,0,0,0.33252099329184814,Demanda normal,Demanda normal
16.31,171,284,20,1,13.84,0,1,0.533301112676166,Demanda normal,Alta demanda
83.75,46,192,15,1,86.43,1,0,0.31781058434767456,Alta demanda,Demanda normal
90.58,127,186,5,0,86.64,1,0,0.30284763013694266,Alta demanda,Demanda normal
67.8,183,260,0,1,67.7,1,0,0.464607362405783,Alta demanda,Demanda normal
68.62,69,329,15,0,68.48,1,1,0.620575344427647,Alta demanda,Alta demanda
41.02,141,426,20,1,39.5,0,1,0.8041156833319688,Demanda normal,Alta demanda
31.07,164,308,20,1,30.57,1,1,0.5847858645992556,Alta demanda,Alta demanda
42.78,101,306,20,1,38.59,1,1,0.5778165553108768,Alta demanda,Alta demanda
39.57,89,239,20,1,35.26,1,0,0.42638133117866744,Alta demanda,Demanda normal
94.07,29,321,20,1,93.61,1,1,0.6019290295756801,Alta demanda,Alta demanda
84.62,21,461,0,1,85.52,0,1,0.8416901040191753,Demanda normal,Alta demanda
68.74,123,432,10,1,64.81,1,1,0.808013585707473,Alta demanda,Alta demanda
97.48,130,277,15,0,101.09,1,1,0.5007814326257102,Alta demanda,Alta demanda
86.57,56,474,20,0,89.69,1,1,0.8592470277813653,Alta demanda,Alta demanda
64.19,166,359,0,0,66.98,0,1,0.6803903290573358,Demanda normal,Alta demanda
16.96,43,204,5,0,19.54,0,0,0.34678466167573957,Demanda normal,Demanda normal
84.44,54,178,10,1,86.62,1,0,0.28953703279739174,Alta demanda,Demanda normal
26.71,157,434,15,1,29.05,1,1,0.8156979146921518,Alta demanda,Alta demanda
43.9,35,288,15,1,48.78,0,1,0.5336824524748892,Demanda normal,Alta demanda
81.97,181,311,15,1,85.49,0,1,0.5824410952558843,Demanda normal,Alta demanda
92.51,74,262,10,0,95.29,0,0,0.464847903440339,Demanda normal,Demanda normal
68.87,185,347,15,0,66.32,1,1,0.6604258845924984,Alta demanda,Alta demanda
66.5,66,62,10,1,67.39,0,0,0.12516708006717836,Demanda normal,Demanda normal
67.49,66,156,0,0,68.89,0,0,0.24860557672577113,Demanda normal,Demanda normal
75.7,138,122,5,1,76.62,0,0,0.19727202131800098,Demanda normal,Demanda normal
54.59,134,480,0,0,51.84,1,1,0.8659121656169002,Alta demanda,Alta demanda
37.55,134,143,5,0,33.76,0,0,0.23256678169611228,Demanda normal,Demanda normal
49.32,132,412,15,1,51.63,1,1,0.7809585731812309,Alta demanda,Alta demanda
73.66,143,116,15,1,73.63,0,0,0.1909737158650538,Demanda normal,Demanda normal
71.75,187,456,5,0,76.43,1,1,0.8380261175922091,Alta demanda,Alta demanda
11.06,75,125,0,1,9.4,0,0,0.20634501343223813,Demanda normal,Demanda normal
24.25,61,375,0,0,25.77,1,1,0.7147513207780269,Alta demanda,Alta demanda
12.27,178,176,15,0,16.22,1,0,0.2964763163780854,Alta demanda,Demanda normal
64.46,187,63,0,0,66.2,0,0,0.12514466130393478,Demanda normal,Demanda normal
73.71,192,149,0,0,73.33,1,0,0.2379161291294196,Alta demanda,Demanda normal
28.26,125,319,0,0,23.54,1,1,0.6014614594811931,Alta demanda,Alta demanda
25.03,129,170,10,0,27.6,0,0,0.2817180689109242,Demanda normal,Demanda normal
62.72,109,492,10,0,66.16,1,1,0.8785515700711755,Alta demanda,Alta demanda
72.12,52,188,10,1,69.96,0,0,0.3105184351235015,Demanda normal,Demanda normal
25.31,196,209,10,0,21.06,0,0,0.3605022748906656,Demanda normal,Demanda normal
17.98,57,73,15,1,17.89,0,0,0.14078625457520647,Demanda normal,Demanda normal
31.72,144,51,20,0,30.24,0,0,0.11803024836262481,Demanda normal,Demanda normal
39.33,110,340,5,1,40.98,1,1,0.6470509430461653,Alta demanda,Alta demanda
33.76,34,168,20,1,36.52,0,0,0.27941163094658605,Demanda normal,Demanda normal
84.03,153,68,20,0,83.84,0,0,0.1315502089963776,Demanda normal,Demanda normal
29.2,146,70,20,0,30.27,0,0,0.13741366827620688,Demanda normal,Demanda normal
74.53,111,149,0,0,76.37,0,0,0.23665186078724704,Demanda normal,Demanda normal
36.83,99,284,15,0,35.55,0,1,0.5257010164476136,Demanda normal,Alta demanda
18.27,59,111,5,1,20.2,0,0,0.18615220847927488,Demanda normal,Demanda normal
45.29,75,193,5,1,42.81,0,0,0.3229036467567164,Demanda normal,Demanda normal
84.53,168,124,0,0,88.1,0,0,0.19752721029266915,Demanda normal,Demanda normal
46.68,174,327,5,1,43.38,1,1,0.6199082644676475,Alta demanda,Alta demanda
99.76,114,497,15,1,96.49,1,1,0.8825943191384038,Alta demanda,Alta demanda
22.89,23,342,15,1,26.28,1,1,0.6547777052453129,Alta demanda,Alta demanda
19.95,121,252,0,0,21.92,0,0,0.4508065654175552,Demanda normal,Demanda normal
55.36,20,266,20,1,50.83,0,0,0.48386812377133726,Demanda normal,Demanda normal
83.56,73,342,0,0,87.63,0,1,0.6414530510646638,Demanda normal,Alta demanda
63.22,52,74,15,0,63.51,0,0,0.1377988368001103,Demanda normal,Demanda normal
21.43,198,396,10,1,25.94,1,1,0.7576287192094493,Alta demanda,Alta demanda
21.44,112,414,5,0,18.7,0,1,0.7837331346729618,Demanda normal,Alta demanda
33.92,147,163,10,0,35.4,0,0,0.26823963671702117,Demanda normal,Demanda normal
51.86,77,284,10,0,47.96,0,1,0.5216853912377557,Demanda normal,Alta demanda
15.79,64,54,0,0,13.46,0,0,0.11868815894500015,Demanda normal,Demanda normal
76.48,64,222,5,0,71.66,1,0,0.3773291110860264,Alta demanda,Demanda normal
24.76,42,494,10,0,21.07,1,1,0.8826107512033698,Alta demanda,Alta demanda
66.39,61,377,15,1,62.79,1,1,0.7187593028113435,Alta demanda,Alta demanda
40.65,21,254,20,1,38.09,1,0,0.4586501232080019,Alta demanda,Demanda normal
83.26,115,232,0,0,81.25,0,0,0.3971712937254474,Demanda normal,Demanda normal
80.42,61,494,10,0,77.62,0,1,0.8792063395308555,Demanda normal,Alta demanda
61.22,109,448,10,1,58.7,0,1,0.8300920851563943,Demanda normal,Alta demanda
60.51,187,312,10,1,63.19,1,1,0.5864344655734178,Alta demanda,Alta demanda
30.08,99,269,10,1,33.65,1,0,0.49212841767239773,Alta demanda,Demanda normal
26.89,177,106,5,1,31.76,0,0,0.17967554374989925,Demanda normal,Demanda normal
58.63,138,167,15,1,62.25,1,0,0.27475227646483413,Alta demanda,Demanda normal
22.47,163,373,0,0,27.14,1,1,0.7125237520216371,Alta demanda,Alta demanda
56.51,87,304,15,1,55.91,0,1,0.5692620070446824,Demanda normal,Alta demanda
80.18,30,150,10,1,78.09,1,0,0.24030624171631618,Alta demanda,Demanda normal
98.41,148,340,10,1,98.57,1,1,0.6410697192053679,Alta demanda,Alta demanda
74.56,114,263,5,1,73.89,0,0,0.47079937098429603,Demanda normal,Demanda normal
13.03,167,57,5,1,9.44,0,0,0.12395674369782904,Demanda normal,Demanda normal
62.2,114,346,20,0,62.69,0,1,0.659339412812846,Demanda normal,Alta demanda
76.77,185,395,10,1,80.61,1,1,0.7496122321117542,Alta demanda,Alta demanda
27.09,79,378,15,1,27.38,1,1,0.7253514306466958,Alta demanda,Alta demanda
61.85,140,428,15,0,60.62,1,1,0.8029979551461705,Alta demanda,Alta demanda
46.86,65,476,20,0,50.08,1,1,0.8643425433571356,Alta demanda,Alta demanda
64.76,65,117,15,1,67.71,0,0,0.19220805176592093,Demanda normal,Demanda normal
83.32,102,179,10,1,80.99,0,0,0.2925631481651152,Demanda normal,Demanda normal
27.61,123,215,5,0,27.7,0,0,0.36988598238791204,Demanda normal,Demanda normal
40.21,178,180,15,1,39.22,1,0,0.30225914891681605,Alta demanda,Demanda normal
57.62,52,193,0,0,53.58,0,0,0.3182862472189505,Demanda normal,Demanda normal
66.84,51,223,5,0,71.0,1,0,0.3799520926632663,Alta demanda,Demanda normal
65.33,24,340,10,0,61.49,0,1,0.6424546260677773,Demanda normal,Alta demanda
36.46,33,212,20,0,39.76,1,0,0.36494918933804765,Alta demanda,Demanda normal
36.79,151,434,5,0,32.65,1,1,0.8121583638345767,Alta demanda,Alta demanda
15.31,145,159,5,0,18.07,1,0,0.26197445804115427,Alta demanda,Demanda normal
84.88,62,385,5,1,85.36,1,1,0.7283680521056785,Alta demanda,Alta demanda
34.3,180,322,0,1,38.94,0,1,0.6088716424459013,Demanda normal,Alta demanda
40.33,168,248,15,1,36.76,0,0,0.4462487743614518,Demanda normal,Demanda normal
21.49,151,289,5,1,18.82,1,1,0.5388298930310877,Alta demanda,Alta demanda
89.23,79,338,20,1,92.16,0,1,0.6397063120371399,Demanda normal,Alta demanda
59.71,180,400,5,1,62.73,1,1,0.7587898885953873,Alta demanda,Alta demanda
87.46,65,205,0,0,86.93,0,0,0.3384324068879939,Demanda normal,Demanda normal
85.14,71,200,15,0,84.55,1,0,0.33288646919605963,Alta demanda,Demanda normal
28.54,129,315,0,1,25.22,0,1,0.5941231251872818,Demanda normal,Alta demanda
68.96,69,213,20,0,69.75,0,0,0.3633101676402878,Demanda normal,Demanda normal
37.38,92,243,10,1,40.13,1,0,0.43206088198850495,Alta demanda,Demanda normal
76.36,188,408,15,1,72.43,1,1,0.7728452979751718,Alta demanda,Alta demanda
63.01,62,220,0,1,63.75,1,0,0.3745037120087626,Alta demanda,Demanda normal
79.69,29,282,10,0,76.96,0,1,0.5119917660230937,Demanda normal,Alta demanda
31.6,88,223,15,1,28.18,1,0,0.3906604633415974,Alta demanda,Demanda normal
78.7,108,302,10,1,81.68,0,1,0.5600271409855561,Demanda normal,Alta demanda
99.42,80,325,20,0,101.19,1,1,0.6090719544247414,Alta demanda,Alta demanda
18.0,130,67,5,1,20.98,0,0,0.1333183634643855,Demanda normal,Demanda normal
31.78,23,457,10,0,28.15,1,1,0.8421158488529696,Alta demanda,Alta demanda
89.32,192,85,0,1,90.12,0,0,0.147823194676267,Demanda normal,Demanda normal
52.2,73,86,10,1,54.11,0,0,0.15231899975003219,Demanda normal,Demanda normal
53.7,71,486,15,1,56.02,1,1,0.8743212979001413,Alta demanda,Alta demanda
40.5,155,333,10,0,37.29,0,1,0.6332655991606405,Demanda normal,Alta demanda
86.3,67,452,20,1,84.98,1,1,0.834369610146534,Alta demanda,Alta demanda
12.62,191,237,10,0,14.69,0,0,0.422545920082205,Demanda normal,Demanda normal
50.69,78,71,10,1,55.64,0,0,0.1355040844435776,Demanda normal,Demanda normal
30.86,90,127,20,1,30.42,0,0,0.2116752961050374,Demanda normal,Demanda normal
88.57,141,72,5,0,84.03,0,0,0.1333173362144477,Demanda normal,Demanda normal
46.97,199,337,20,0,47.38,1,1,0.644161412647475,Alta demanda,Alta demanda
99.47,191,383,5,1,94.63,0,1,0.7251635495137426,Demanda normal,Alta demanda
78.45,60,114,10,0,79.1,0,0,0.18488326133372512,Demanda normal,Demanda normal
30.63,170,64,10,1,29.7,0,0,0.13050351189006448,Demanda normal,Demanda normal
13.8,47,330,0,1,16.33,1,1,0.626940596483115,Alta demanda,Alta demanda
68.92,45,343,10,0,73.83,1,1,0.6479341254727378,Alta demanda,Alta demanda
40.18,126,137,0,1,36.08,0,0,0.22258118232221388,Demanda normal,Demanda normal
24.62,76,403,15,0,23.53,0,1,0.7675900992985848,Demanda normal,Alta demanda
24.9,124,302,0,0,26.24,1,1,0.5637536301979975,Alta demanda,Alta demanda
15.18,106,158,10,0,10.9,1,0,0.26133934218289256,Alta demanda,Demanda normal
53.5,30,429,20,1,50.76,1,1,0.8060499237494688,Alta demanda,Alta demanda
47.57,135,68,10,1,44.39,0,0,0.13331153215130445,Demanda normal,Demanda normal
70.87,170,334,5,1,68.34,1,1,0.6313358159962121,Alta demanda,Alta demanda
46.74,103,240,20,1,44.45,1,0,0.42764534610416943,Alta demanda,Demanda normal
45.67,45,243,0,1,46.0,1,0,0.4271121212797575,Alta demanda,Demanda normal
44.4,111,317,20,0,46.24,1,1,0.6000621337648031,Alta demanda,Alta demanda
41.79,39,112,0,0,37.83,0,0,0.1835575186811536,Demanda normal,Demanda normal
37.05,183,261,15,0,40.18,1,0,0.4743773649561744,Alta demanda,Demanda normal
45.64,34,201,0,1,41.45,1,0,0.3370786469064734,Alta demanda,Demanda normal
13.45,181,326,15,0,10.44,1,1,0.6240448129153069,Alta demanda,Alta demanda
52.47,175,239,5,0,53.47,1,0,0.41941166972660865,Alta demanda,Demanda normal
32.56,43,413,20,0,29.64,1,1,0.783432276283144,Alta demanda,Alta demanda
71.28,128,143,10,1,70.14,0,0,0.23097082555265389,Demanda normal,Demanda normal
21.88,117,316,20,1,26.78,1,1,0.6025099337981449,Alta demanda,Alta demanda
37.05,97,369,5,0,40.75,1,1,0.7035544564551003,Alta demanda,Alta demanda
13.96,75,394,5,0,14.66,1,1,0.751339298555784,Alta demanda,Alta demanda
14.51,89,365,20,1,12.1,1,1,0.7043212918042806,Alta demanda,Alta demanda
10.21,189,381,5,0,9.71,1,1,0.730643489019671,Alta demanda,Alta demanda
62.84,139,264,20,1,61.68,1,0,0.4800396632209773,Alta demanda,Demanda normal
42.18,46,407,15,0,45.32,0,1,0.7715701508352885,Demanda normal,Alta demanda
25.87,165,452,10,1,25.9,0,1,0.8385221276617377,Demanda normal,Alta demanda
55.13,103,448,20,0,55.27,1,1,0.8313142944601001,Alta demanda,Alta demanda
15.24,26,449,20,1,11.32,1,1,0.8362020352689888,Alta demanda,Alta demanda
63.54,123,392,5,0,59.21,1,1,0.7432017000372724,Alta demanda,Alta demanda
22.3,129,141,15,0,21.79,0,0,0.23294981083647087,Demanda normal,Demanda normal
46.64,152,162,15,0,41.93,0,0,0.2666418480806746,Demanda normal,Demanda normal
40.75,80,330,0,0,45.17,1,1,0.6220640458291398,Alta demanda,Alta demanda
55.4,188,95,0,0,58.6,0,0,0.1614559588116155,Demanda normal,Demanda normal
14.89,153,235,15,0,12.96,1,0,0.41894943828257364,Alta demanda,Demanda normal
43.38,31,274,15,0,40.79,1,1,0.5008078394879254,Alta demanda,Alta demanda
79.9,187,202,0,0,76.3,1,0,0.33549692178446133,Alta demanda,Demanda normal
26.91,30,364,20,1,25.65,1,1,0.6998921350261263,Alta demanda,Alta demanda
37.06,55,453,10,0,36.43,1,1,0.8369483760222948,Alta demanda,Alta demanda
35.35,37,117,15,0,34.55,0,0,0.19385773199605566,Demanda normal,Demanda normal
69.47,102,137,10,1,66.93,0,0,0.22133119935281179,Demanda normal,Demanda normal
32.23,40,220,20,1,33.5,0,0,0.38440024418378255,Demanda normal,Demanda normal
51.28,133,88,10,0,50.85,0,0,0.15459517556022323,Demanda normal,Demanda normal
42.0,75,120,5,0,46.29,1,0,0.19571745130739981,Alta demanda,Demanda normal
22.51,22,103,5,1,23.53,0,0,0.17463348070132195,Demanda normal,Demanda normal
47.92,118,353,5,0,46.09,1,1,0.6714937715320293,Alta demanda,Alta demanda
18.41,124,212,15,0,21.75,0,0,0.3675143697734013,Demanda normal,Demanda normal
15.03,93,157,15,0,18.4,0,0,0.26016497639199077,Demanda normal,Demanda normal
31.58,81,234,15,1,27.01,0,0,0.4147766998724908,Demanda normal,Demanda normal
58.12,170,364,10,0,59.97,1,1,0.6938246838288658,Alta demanda,Alta demanda
42.76,78,251,10,0,45.36,1,0,0.44746058185935783,Alta demanda,Demanda normal
17.14,60,149,5,1,18.64,0,0,0.24462945303878894,Demanda normal,Demanda normal
69.87,155,255,10,1,66.06,1,0,0.4558905282034565,Alta demanda,Demanda normal
21.52,193,167,0,1,19.79,1,0,0.2765614997752116,Alta demanda,Demanda normal
60.35,36,255,0,1,63.73,1,0,0.45151141710578435,Alta demanda,Demanda normal
22.48,132,123,5,0,23.85,0,0,0.2027593146365315,Demanda normal,Demanda normal
18.76,188,101,5,0,23.44,0,0,0.1729645393765101,Demanda normal,Demanda normal
99.41,26,348,0,0,98.01,1,1,0.6514182789813039,Alta demanda,Alta demanda
31.27,126,67,15,1,34.19,0,0,0.13382241055464109,Demanda normal,Demanda normal
87.58,99,401,20,0,91.86,0,1,0.7585626245477565,Demanda normal,Alta demanda
69.27,90,220,10,1,72.23,1,0,0.3768815640169196,Alta demanda,Demanda normal
75.35,116,109,15,0,73.83,0,0,0.17999512238674717,Demanda normal,Demanda normal
46.39,151,203,15,1,43.49,1,0,0.3471326138581021,Alta demanda,Demanda normal
53.77,113,65,20,1,50.15,0,0,0.13102514739057114,Demanda normal,Demanda normal
66.22,77,393,20,1,64.34,0,1,0.748638833572429,Demanda normal,Alta demanda
14.29,120,457,15,1,12.76,1,1,0.8459882958815388,Alta demanda,Alta demanda
14.76,42,175,5,1,19.33,0,0,0.29090967396684864,Demanda normal,Demanda normal
94.39,144,225,10,0,94.8,1,0,0.38368233246446676,Alta demanda,Demanda normal
11.2,71,143,0,0,9.28,0,0,0.23336547860795043,Demanda normal,Demanda normal
19.38,123,138,20,0,18.19,0,0,0.2294784906436277,Demanda normal,Demanda normal
20.65,122,201,20,0,24.21,0,0,0.345573196871827,Demanda normal,Demanda normal
48.55,97,179,0,1,43.82,0,0,0.2943743221477861,Demanda normal,Demanda normal
97.27,130,143,10,1,95.73,0,0,0.2282493966885247,Demanda normal,Demanda normal
39.74,184,387,10,0,43.29,0,1,0.738759488165301,Demanda normal,Alta demanda
64.67,35,450,20,1,64.27,1,1,0.8332881704072078,Alta demanda,Alta demanda
55.41,181,151,15,1,57.13,0,0,0.24767096499225538,Demanda normal,Demanda normal
